"","Plant","Ref","Line1","Line2","Batch","Biomass","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","raG","raD","raS"
"ID_10048307","ID_10048307","R1","GPID_00021","DVF288|POP39LARNAUD","MMS Batch 3",12.05,-0.0140890048288788,-0.00662650779046254,0.0674272388117964,0.0385093496607754,-0.0181489676401158,0.025596301828062,-0.0327025130629289,-0.0272996678648774,-0.0121996319208869,-0.0250552407386781,144,309603,91768
"ID_10048308","ID_10048308","R1","GPID_00086","ALBOLAFIA","MMS Batch 3",13.28,-0.0735857310424017,-0.0724056308130751,-0.0382425753566034,-0.0583619252566345,0.172120415014808,0.0445546733198849,0.133325765692279,-0.136233105085044,-0.00560683901726452,0.00378187444326963,2943,300174,72578
"ID_10048309","ID_10048309","R1","GPID_00234","NV739-1","MMS Batch 3",11.69,-0.00207278406525967,-0.0678417711582482,0.0761169400716597,0.0617627114537916,-0.00247548831157598,0.0180883575602786,-0.0125132592445117,0.0052397682356628,-0.0170939739611154,-0.038019368921277,3644,277271,107803
"ID_10048310","ID_10048310","R1","GPID_00129","NPZ17.7541","MMS Batch 3",12.69,0.0619137050987534,-0.0358814127434222,0.0318324380673191,0.148829592719094,0.0112195334241831,0.0219828827307731,0.0119142107712249,-0.00571814333632395,0.363473429587007,-0.0286709511321672,521,282790,100593
"ID_10048311","ID_10048311","R1","GPID_00106","COMENDADOR","MMS Batch 3",13.57,-0.0815468747345864,-0.105945943642155,-0.0514319966395415,-0.00817865537624382,-0.0361952696023319,0.0704984959782927,-0.0480450587343482,-0.0807387589800034,-0.0107027988678747,-0.0105353998330079,706,252378,93359
"ID_10048312","ID_10048312","R1","GPID_00110","ARRECHANA","MMS Batch 3",12.24,-0.0551895474734332,-0.0697891092490327,-0.0558908350160577,0.00628881189709543,-0.0859822153584344,-0.18473932528602,-0.122087990878488,0.0227821915342612,0.0176561596917663,0.263174154598742,2468,278051,68055
"ID_10048328","ID_10048328","R2","GPID_00104","709","MMS Batch 3",13.04,-0.0795741589321339,-0.0625132634580623,-0.0509765322865223,-0.0411171830417594,0.144227929586446,-0.0350612986232378,0.0788078307026455,0.0219803612708088,0.0227247054203524,0.0271675186232367,8311,298535,68917
"ID_10048329","ID_10048329","R2","GPID_00133","Tiffany","MMS Batch 3",12.43,0.104543547036436,0.0351552215813025,-0.115990723578548,0.0196812176887606,0.0215781995732373,-0.0363035912241616,-0.0141148346964282,-0.00879813217149318,-0.0207086996994709,-0.139091296390987,7556,300507,58440
"ID_10048330","ID_10048330","R2","GPID_00152","Basispop.-762","MMS Batch 3",12.04,-0.0468780347840329,-0.0129894358991896,0.00729903512480617,-0.00489883261933981,-0.0307155404912265,0.0404516048597058,-0.0296186962715763,0.0519565825137633,0.0142324559319581,-0.0198206842620539,5283,201001,156383
"ID_10048331","ID_10048331","R2","GPID_00167","gelbeMarsMutante","MMS Batch 3",13.62,0.0936107277271232,0.0306292518779764,-0.071067846144707,-0.0061324886548014,0.00193449904574089,0.0557730255940961,0.0134879112448935,0.00109204060490289,0.0390403222791659,0.0596126537005996,6835,246025,88117
"ID_10048332","ID_10048332","R2","GPID_00052","Fanfare","MMS Batch 3",12.82,-0.00658483318579492,-0.0919378785022069,0.0896476891263856,0.0771424402236047,-0.00104130096961015,0.0194495869124415,-0.0192097456654056,-0.000586949717440849,-0.00977117613560379,-0.058145279606518,249,308389,89885
"ID_10048333","ID_10048333","R2","GPID_00069","751","MMS Batch 3",12.88,0.017509358477342,-0.0336567577268971,-0.00499797284434092,-0.0346852690469128,-0.0333416874641268,0.032383576136414,-0.0243923774097115,0.0078656173164128,-0.0219179164034651,-0.00410710488501757,329,289658,111243
"ID_10048334","ID_10048334","R2","GPID_00017","DVF278|POP.MOUTIERSSAULEX","MMS Batch 3",12.11,0.0701894185456173,-0.0164682420850966,0.0702220533407856,-0.0753575277739583,-0.00350157888838489,0.00946512720531943,-0.0137862153552904,0.00684681288450629,-0.00434475597434189,0.0157115743142708,4540,222735,140793
"ID_10048336","ID_10048336","R2","GPID_00187","L979/S1/1/1snEP10-1_1-4-1-2","MMS Batch 3",12.44,0.0332460380525762,-0.05937503330719,0.139263372268406,0.185625650481093,0.0427837616745901,-0.0436985753437757,0.0220422960851584,-0.0163028858097363,-0.135139348608669,0.018595993656978,10063,308182,79724
"ID_10048337","ID_10048337","R2","GPID_00095","L-8","MMS Batch 3",11.6,-0.0697342095215444,-0.0894468618755721,-0.0352565371093572,-0.0065156386127591,-0.0441703043364422,0.0533719441469443,-0.0545904507438476,-0.0585723420842461,-0.00349136555588522,-0.012833051744719,394,319081,82129
"ID_10048338","ID_10048338","R2","GPID_00223","Ukko","MMS Batch 3",13.28,0.0581332522257674,-0.0127628494281286,0.0651163120719859,-0.103734298628894,-0.00994832827164658,0.00490588542024516,-0.0123980454936832,0.0357938852058691,0.0322283431597831,0.0649684610706562,9050,264141,109445
"ID_10048339","ID_10048339","R2","GPID_00140","Victor","MMS Batch 3",12.27,0.0908573687514714,0.0226148734023112,-0.0763191157363306,0.0639241729604004,0.00220024902128975,0.0367044595697277,0.00642870420006338,-0.000405215738887493,0.2576297772555,0.00536427540235981,7673,286074,93782
"ID_10048341","ID_10048341","R2","GPID_00120","Mythos","MMS Batch 3",11.73,0.0861208985878639,0.000210300665938772,0.023001216379235,-0.103727940101132,-0.0104314107280556,0.0432675718535189,-0.00722012147082744,0.011876858674642,-0.0681554237162986,0.0555331565803417,516,252759,143720
"ID_10048343","ID_10048343","R2","GPID_00014","DVF2378|QUASAR","MMS Batch 3",12.64,0.0336921643468748,-0.0605270816758623,0.106158681541635,0.106316306004167,0.0146296427376069,-0.0154002264806104,-0.00346900236474884,-0.0062749077525586,0.120306703895953,-0.0114815624929248,3919,277085,103483
"ID_10048344","ID_10048344","R2","GPID_00222","Tina","MMS Batch 3",12.02,0.0720313596966637,-0.0206401400645551,0.0677119890689588,-0.0955296629500582,-0.00758202035452128,0.0181164165770996,-0.0198545959135182,0.00867005910669652,0.0169785491622196,0.0105969913207364,877,310279,61842
"ID_10048345","ID_10048345","R2","GPID_00022","DVF310|DULUC","MMS Batch 3",11.77,0.0700352994602691,-0.0165692747511991,0.0787125036102737,-0.0835808296334435,-0.0108771231587482,0.00739270009286548,-0.00854171206259078,0.00512416464155094,0.00257633395550694,0.0312347753472195,44,306778,94355
"ID_10048346","ID_10048346","R2","GPID_00236","RIL184L","MMS Batch 3",12.48,0.0205932105507875,-0.031868372323968,-0.123735376674709,0.0127101613906386,0.0191135223996465,-0.365148347389831,-0.181468823068703,-0.0191596530691517,-0.00800903452971358,0.0079544430587841,144,309570,81210
"ID_10048347","ID_10048347","R2","GPID_00159","FAB120","MMS Batch 3",12.57,-0.0158911790933708,0.0213781689052627,0.0199997206013025,-0.0316338334860869,-0.253837841286038,-0.120744734787479,0.356802383299321,-0.0177409690485298,0.00457472084679861,-0.0910827462653127,2704,282818,99771
"ID_10048348","ID_10048348","R2","GPID_00137","Farah","MMS Batch 3",12.99,-0.0665147953199528,-0.0487298585402283,-0.0305442135266289,-0.0044744400942166,-0.0383425741436064,-0.0875043339374935,-0.10107564697106,0.0444379796283213,0.0253134989631068,0.076221292504799,163,216872,142078
"ID_10048350","ID_10048350","R2","GPID_00195","Slaney/1","MMS Batch 3",12.22,0.0729196059510751,-0.0110814873012456,0.0460804428070391,-0.0940201529780902,-0.0182118234818098,0.0106678724005557,-0.00778411416498322,0.00763785415837386,-0.0144914305621922,0.0148449980631432,432,270955,94882
"ID_10048351","ID_10048351","R2","GPID_00009","DVF2080|TYROL","MMS Batch 3",11.22,0.092367313386507,-0.0133316739014566,0.0484849400324115,-0.114811817497069,-0.0118085535514659,0.0199666562022483,-0.0208095782024673,0.00705108547100193,-0.0189353159749115,0.0110573509976497,6613,309986,67812
"ID_10048352","ID_10048352","R2","GPID_00170","HBNr.52630","MMS Batch 3",12.27,-0.040723441814014,-0.0191097299938028,-0.00520458547438712,-0.020677610594594,-0.281185395837926,-0.143946883490289,0.31657833451445,-0.011557970765528,0.00661362937909884,-0.0398708714927346,179,292722,77572
"ID_10048353","ID_10048353","R2","GPID_00191","Nora38","MMS Batch 3",12.61,-0.0651547932632366,-0.096691203185289,-0.0556702766177501,0.0136713564287278,-0.0714311531519827,0.0857198133362459,-0.0898634485355043,-0.084104610488713,-0.0236869687334728,-0.0728366162740097,304,327898,59294
"ID_10048354","ID_10048354","R2","GPID_00007","DVF1977|221516","MMS Batch 3",10.86,-0.0841641235154863,0.211521545249462,0.0519108653701002,0.014215521368138,0.0202675586546387,-0.00856545991380479,-0.0205143435002327,-0.0932003838020688,0.00304536267819992,0.0178446938110217,3783,319697,15251
"ID_10048355","ID_10048355","R2","GPID_00059","Victus","MMS Batch 3",12.85,0.101924600833332,0.0259756637236433,-0.106350721239732,0.00725155761870642,0.0260730327884727,-0.0693290746897206,-0.0151837570047587,-0.0122144260730805,-0.0740062236227854,-0.11977964553833,3788,307848,65770
"ID_10048356","ID_10048356","R2","GPID_00205","131708","MMS Batch 3",12.65,-0.0859247801288583,0.196702663899266,0.0510256251412374,0.0146163514465678,0.0160304981989604,-0.0105888703091737,-0.0191460017798001,-0.0820260234685474,0.0059742601154284,0.0120351892889162,5816,335882,42231
"ID_10048357","ID_10048357","R2","GPID_00125","NPZ17.7532","MMS Batch 3",11.97,0.0712370433110002,-0.0103191307408329,-0.0183442944167941,0.120424052533367,0.0188459683392935,0.00192345290162463,0.00915870363510964,-0.0126847577077925,0.22674079471796,-0.0700173456025264,2983,273560,114549
"ID_10048358","ID_10048358","R2","GPID_00128","NPZ17.7540","MMS Batch 3",12.67,0.067553753205711,-0.0228409152325974,-0.0017139707067656,0.138689585588287,0.00600917139588982,0.0329858185977735,0.0101570166535549,-0.0092931573261043,0.379862528775202,-0.0145279002114485,259,277026,125439
"ID_10048359","ID_10048359","R2","GPID_00182","K_Tick","MMS Batch 3",11.77,0.0823874117173944,-0.00232232559023129,0.0400713996522346,-0.0945934740804011,-0.0110898567372169,0.00821463467816175,-0.0195496231795137,0.00871879459981392,0.0127043706736423,0.0331555585617631,1570,287251,86880
"ID_10048581","ID_10048581","R2","GPID_00072","1067","MMS Batch 4",12.27,0.020285470052824,-0.0538873410580612,0.0526268609429594,-0.0827833095207526,-0.0304556596461192,0.0412898815883141,-0.0271249261871244,0.0106790782367577,0.0318026876313396,0.00870944741062192,430,360810,30200
"ID_10048582","ID_10048582","R2","GPID_00064","370","MMS Batch 4",NA,-0.0726292000310504,0.0131846033989989,-0.00489772649102634,0.0051241668548057,0.00195097905197611,0.0435355376527694,-0.0107248138600546,0.114487900738333,0.0144923428527224,-0.0480880286776391,2216,186128,192518
"ID_10048583","ID_10048583","R2","GPID_00131","RLW57420","MMS Batch 4",13.35,0.0590872035038963,-0.00787365982201001,-0.0675749384293384,0.0865021424093807,-0.0033819329537555,0.0629865866403493,0.00990099511322286,0.00714377504224487,0.0100826544375579,-0.0112414888578812,214,312093,49582
"ID_10048584","ID_10048584","R2","GPID_00046","DVF2407|BPL261","MMS Batch 4",11.83,0.00931971275733161,-0.0487197024471797,0.0252108122369262,-0.0550802010993919,-0.0203407402088925,0.037726909509715,-0.0372010580637931,-0.029454170219645,0.0152030116818027,0.0490138766698262,2677,325139,66862
"ID_10048585","ID_10048585","R2","GPID_00150","Basispop.-387","MMS Batch 4",11.56,0.0824319799256829,-0.00422230652230541,0.0443234419897458,-0.11055603739622,-0.0133385419618694,0.0250004412759506,-0.029190053194033,0.00521124262180344,-0.017560204457679,0.0171364059085638,4584,265433,102098
"ID_10048586","ID_10048586","R2","GPID_00197","Tatranskije/1","MMS Batch 4",12.38,0.0689794344615102,-0.0134724690478138,0.0318287506721509,-0.112432511763891,-0.0174663208335026,0.0275220045519946,-0.0239115261788465,0.00258348434283614,-0.0325639857554844,0.0229130457957675,1111,199028,197789
"ID_10048587","ID_10048587","R2","GPID_00032","DVF3360|IG13030","MMS Batch 4",11.69,-0.0885472729579236,0.0160969112606425,-0.0128710428220527,0.00836511948464862,-0.0120753852605464,0.0471012310451158,-0.035935803793142,0.200017521948756,-0.012779111538797,-0.0965625890573977,4568,152047,230551
"ID_10048588","ID_10048588","R2","GPID_00202","Webo/1-1-1-10-1-2","MMS Batch 4",12.01,0.0363758857172391,-0.0556552788093551,0.12038642037152,0.108894790548436,0.015680147746514,-0.0191628355915173,0.00900321595709537,0.00320861673764061,-0.0535477091113035,-0.000869261319522899,935,236381,154746
"ID_10048589","ID_10048589","R2","GPID_00129","NPZ17.7541","MMS Batch 4",12.29,0.0619137050987534,-0.0358814127434222,0.0318324380673191,0.148829592719094,0.0112195334241831,0.0219828827307731,0.0119142107712249,-0.00571814333632395,0.363473429587007,-0.0286709511321672,7544,256362,111454
"ID_10048590","ID_10048590","R2","GPID_00011","DVF2327|SELECTIONDANSPOUILLY","MMS Batch 4",11.79,0.0307950830492061,-0.0557973478812959,0.123148661045115,0.0617503076642262,0.0137482574119098,0.00133860464536323,-0.0206776199470821,0.0141115873632333,-0.00533447755807542,-0.0165818593143325,4091,243167,125337
"ID_10048591","ID_10048591","R2","GPID_00065","377","MMS Batch 4",12.1,-0.0816213883164564,-0.0573129830392543,-0.0309173446623743,-0.00029112300430431,-0.0441805900948565,0.0512001374782549,-0.0265853309825675,0.0166927659264799,0.00996587644144337,-0.0181051517108938,1358,286491,95526
"ID_10048592","ID_10048592","R2","GPID_00049","DVF3345|IG11695","MMS Batch 4",11.9,-0.0837248775378327,0.21126834604041,0.0520691337843423,0.015711590289982,0.0196154199180034,-0.0110085032455463,-0.0201868504023729,-0.093687948710569,0.00390525529721684,0.0172688252063992,506,267113,80875
"ID_10048593","ID_10048593","R2","GPID_00166","FAB370","MMS Batch 4",11.96,0.0847297536773607,3.2091875396906e-05,0.0263952047319628,-0.0998381119400104,-0.0214054142313314,0.0229583790861033,-0.0205533610584399,0.00213679399849028,-0.0118708038569002,0.0348212757033953,13726,292479,60665
"ID_10048594","ID_10048594","R2","GPID_00073","1070","MMS Batch 4",11.68,-0.0146885425492483,-0.027321944650035,0.0200125027823809,-0.0245504992894322,-0.0339391430521086,0.0148054230988751,-0.0257715600153804,0.0132980033646428,-0.00583211229339148,-0.0127625682365544,147,251267,125870
"ID_10048595","ID_10048595","R2","GPID_00211","FAB7369","MMS Batch 4",12.48,-0.0522699831558878,0.0519582489324604,0.0494111929119107,0.00901522874995084,-0.010759685249933,0.0359840670258033,-0.040693214982297,0.0907861365181056,-0.00261062447678064,-0.0774990479396164,168,216394,118987
"ID_10048596","ID_10048596","R2","GPID_00220","Scirocco","MMS Batch 4",12.26,0.085542812292665,0.0569797586368532,-0.166693847051387,0.101139140866365,0.00207203325159914,0.069887321903091,0.0434354461089445,0.0276062584679025,-0.157580269645529,0.069711255589344,85,317029,82007
"ID_10048597","ID_10048597","R2","GPID_00001","DVF1331|109.669","MMS Batch 4",12.1,-0.0341597953704859,-0.0510670812174019,0.0226099629494628,0.00367374022749737,-0.0318878777698338,0.0108227319888676,-0.0129978825632098,0.0257931398577861,-0.0025773448013875,0.0109057277832479,99,211719,110639
"ID_10048598","ID_10048598","R2","GPID_00203","Wibo/1-1_1-1","MMS Batch 4",12.41,0.0373322385074291,-0.05561638371246,0.127728694264125,0.138196893443624,0.0321475880380088,-0.0321406743330181,0.00275480707252801,-0.00436575717373036,-0.119221437191126,-0.00802870858038195,88,329996,54819
"ID_10048599","ID_10048599","R2","GPID_00039","DVF1289","MMS Batch 4",12.27,-0.0800240550238078,0.0593191049128924,0.0157881923201466,0.00226732634301683,-0.0089745246858304,0.00151627547130955,-0.00534062751963099,0.0566225316701276,0.00436910142486221,-0.0131561236157732,5229,179278,122400
"ID_10048600","ID_10048600","R2","GPID_00077","1152","MMS Batch 4",12.61,-0.0737247313385139,-0.0879790085648414,-0.0432621337843647,0.00781181603729778,-0.0501003894845443,0.0672807264295022,-0.0416419395335432,-0.0271638427146354,0.00215027475475385,-0.0403316103728116,126,302157,95802
"ID_10048601","ID_10048601","R2","GPID_00045","DVF2220|K0285","MMS Batch 4",11.78,-0.0772324668841566,0.0722463912580614,0.0212486890806063,0.0122602242725125,-0.0285574022184669,0.0193413953550672,-0.011950600156664,0.0212455663528596,0.0113590486658158,-0.0133171622605021,1857,326221,36932
"ID_10048602","ID_10048602","R2","GPID_00012","DVF2365|KARL","MMS Batch 4",12.23,0.0377379069261178,-0.0557396099250869,0.117095735910868,0.0817722004838887,0.0142309062084851,-0.00259771085109339,-0.00967674295573098,0.00968012651602729,0.0179272625025246,-0.0268175502232814,340,353780,34587
"ID_10048603","ID_10048603","R2","GPID_00068","505","MMS Batch 4",12.12,-0.0796458468302693,-0.0221114840348665,-0.0165693311706573,0.000713416284188048,-0.00290456515830342,0.0451432773228124,-0.00730890265575705,0.0763954990067857,0.00881005073114817,-0.0401127093017993,296,294866,93596
"ID_10048604","ID_10048604","R2","GPID_00224","75573","MMS Batch 4",12.97,0.0203242939622343,-0.0142937662169104,0.0462097371637165,-0.103661034861073,0.0913097613752391,0.00524190435381599,0.0527673471630073,0.113248337279173,0.0275579891639698,0.0742507898805598,907,193369,126869
"ID_10048605","ID_10048605","R2","GPID_00020","DVF281|MEUSE","MMS Batch 4",11.31,0.0661738989664523,-0.0137721514441542,0.075475924725101,-0.0791980808449687,-0.00742092079909156,0.0123900635402906,-0.0188010571104296,0.00537800350711027,-0.00354158680426109,0.00897519164780623,95,297063,83875
"ID_10048606","ID_10048606","R2","GPID_00171","HBNr42400","MMS Batch 4",13.02,-0.0347001692617027,-0.0138108412331069,0.00358986206920087,-0.0247208088960697,-0.282825265861374,-0.139730218403471,0.33704209627543,-0.00523574897163655,0.00546354832717548,-0.0486905629331946,2081,300903,98400
"ID_10048607","ID_10048607","R2","GPID_00135","Yukon","MMS Batch 4",13.04,0.0922058509129286,0.0402421385588821,-0.142616413171659,0.0750854758366392,0.0133972959745334,0.0133235747042607,0.0169111920170892,0.0107426546285411,0.00325370055610318,-3.61869025889666e-05,2869,270769,91330
"ID_10048608","ID_10048608","R2","GPID_00008","DVF1979|223303","MMS Batch 4",11.55,-0.0845777158908584,0.208367936308305,0.0495638245363631,0.01433807902762,0.0199049715131786,-0.00865177072570028,-0.0237873357713554,-0.0940904611915324,0.000982138117113052,0.014301408095076,6157,327568,61170
"ID_10048609","ID_10048609","R2","GPID_00193","Peru/Karg-5","MMS Batch 4",13.01,-0.0675633089340702,-0.0772858536976941,-0.0417561468521009,0.0064145606708102,-0.134736066017208,-0.0688684025173171,0.0199982696093817,0.00657190506729725,-0.00310235178369348,0.0944509265339699,185,223684,163449
"ID_10048610","ID_10048610","R2","GPID_00189","Mars/2-1(cv)","MMS Batch 4",12.75,0.0958826218949934,0.0427416253125061,-0.129634749332939,0.0586640602206455,0.00471503303757772,0.040330949072232,0.0102612620778157,0.00696565636751149,0.0322390384115504,0.0453973196796827,90,190345,182958
"ID_10048611","ID_10048611","R2","GPID_00005","DVF1599|89.13.6.1.","MMS Batch 4",11.63,0.0330753557041732,-0.0596421997965581,0.110219670425961,0.0708806950490465,0.0166166959464356,-0.00878254551636629,-0.00518011794906238,-0.0037932402299348,0.0114272157510463,-0.0174485130251781,110,252834,140444
"ID_10048612","ID_10048612","R2","GPID_00200","VF172-12","MMS Batch 4",12.04,-0.0214819763755577,0.160060999115343,0.0829627401294446,-0.0392035617475406,0.0207053722125008,-0.00616953840512506,-0.0196600424389274,-0.103053891724775,0.0274779119125846,0.0551231160072434,48,280227,90495
"ID_10048613","ID_10048613","R2","GPID_00015","DVF2452|DEBDENMUTANT","MMS Batch 4",12.53,0.0400575375988356,-0.049796696802016,0.108322165120196,0.0754394945029774,0.0178705249151267,0.00201202280892238,-0.000532802161308576,0.00481458136847057,0.0547664527374055,-0.000955155003674185,126,270271,132357
"ID_10048614","ID_10048614","R2","GPID_00047","DVF3274|LOCAL","MMS Batch 4",12.38,0.0536960741565424,-0.0316835901407024,0.045357974284323,-0.070383415826895,-0.0241294341206432,0.0155039754172204,0.000152498098988088,0.00315582708578221,0.0190950023978325,0.00326004560847096,1389,249773,104580
"ID_10048615","ID_10048615","R2","GPID_00127","NPZ17.7538","MMS Batch 4",12.15,0.0649982273585547,-0.0185971267187912,0.00310363222640063,0.157840515846238,0.0252211078801406,0.0235183893279327,0.0290548006162084,0.00686950267165298,0.0993017165934869,0.0269427845430425,45,190503,210524
"ID_10048616","ID_10048616","R2","GPID_00216","Hedin2","MMS Batch 4",12.05,0.0761335485387969,-0.00740510943738138,0.0344566104555452,-0.0995260478186612,-0.0167532291913945,0.0306474671501507,-0.0274623698552435,0.01332931848218,-0.044599669313437,0.00518320445361327,82,315390,68707
"ID_10048617","ID_10048617","R2","GPID_00178","IG11204","MMS Batch 4",11.28,-0.0432622016371264,-0.0146533796443637,0.0045338112035544,-0.00737554725259673,-0.0287635723437449,0.0413589096468176,-0.0241034950581795,0.0596284092737848,0.0126546552845865,-0.0166139461247847,29543,264608,61041
"ID_10048618","ID_10048618","R2","GPID_00018","DVF279|LORRAINEMETZ","MMS Batch 4",11.61,0.0703988456363733,-0.0206083393614844,0.0750727237149224,-0.0744806852105263,-0.00527145126443926,0.0134570048660241,-0.0104971410753661,0.0160280335625393,-0.00481378273361982,0.0244219317343978,215,237699,144527
"ID_10048619","ID_10048619","R2","GPID_00025","DVF3343|IG11687","MMS Batch 4",12.14,-0.0848075168352954,0.16453597554138,0.0408107838946413,0.0146455831310757,0.0057731166971547,-0.00822015302359132,-0.0128862619964367,-0.0621776404571943,0.00184592488756472,0.00868903593580901,146,119758,172000
"ID_10048620","ID_10048620","R2","GPID_00117","Lynx","MMS Batch 4",12.49,0.101719967118509,0.0461507989363778,-0.139935753456055,0.0597719374109767,0.010555375891511,0.0229188909572801,0.0181329258480068,0.00320468604602777,-0.0642684785889732,-0.0390443342374842,923,279500,102465
"ID_10048621","ID_10048621","R2","GPID_00153","Bourdon/1EP5EP1-1_1-2-1","MMS Batch 4",11.95,0.0354505855178138,-0.0601226512785372,0.104053979576335,0.0890863059508999,0.0116728961277473,-0.00463804099290193,-0.00202964683887542,-0.0100024908254658,0.0962764221272732,-0.0187298091677759,1240,294719,91301
"ID_10048622","ID_10048622","R2","GPID_00019","DVF280|LORRAINEKOENIGSMAKER","MMS Batch 4",11.87,0.0682321528067722,-0.0181752887834096,0.0771152845220554,-0.0831397765968439,-0.00248604155596491,0.00730524490200006,-0.0133423773795791,0.0123947162993228,-0.0024153917148706,0.0156750897438882,469,300006,96115
"ID_10048623","ID_10048623","R2","GPID_00061","237","MMS Batch 4",12.81,0.0240624891350191,-0.0280228471219913,0.0475769881432048,-0.054983630941032,-0.0308720622642876,0.0327059700617107,-0.0022409145486595,0.0177122570915616,0.0153289628419006,0.0248650770061614,413,297144,47005
"ID_10048624","ID_10048624","R2","GPID_00183","Karmesin","MMS Batch 4",12.8,0.018220322292638,-0.0471286274607688,0.0268730732785856,-0.00516463200177563,-0.0253910213231091,-0.00322548182306983,-0.00647636604238432,0.0134150284980346,0.058258216077809,-0.0170292758033454,295,263805,111521
"ID_10048625","ID_10048625","R2","GPID_00213","Fab7375","MMS Batch 4",12.57,-0.0425671901121335,0.0423590628982016,0.0544074223666322,-0.00196088241712942,-0.0268148691976604,0.0245497720174826,-0.0283287163530506,0.0349756526397166,0.0120581618020947,-0.0364864141673944,64,329095,71142
"ID_10048626","ID_10048626","R2","GPID_00157","C™teD`Or/1-1-3-1-2-1-1-2-2-3-22-2","MMS Batch 4",12.88,0.0344562331148461,-0.060025889741295,0.127149089812041,0.126855687562565,0.0278167846892694,-0.0257220295256498,-0.00113832803157307,-0.00429394103981002,-0.101924863099503,-0.0132861232472443,260,363125,15195
"ID_10048627","ID_10048627","R2","GPID_00004","DVF159|GRADISVKA","MMS Batch 4",11.47,0.0293781097386983,-0.0262302705516936,0.0654176031889944,-0.0495629064706512,-0.0194916427323857,0.00672107061418552,-0.0246242324775444,0.0159859597070377,0.00148989038897276,-0.00805121373027726,197,159092,218134
"ID_10048628","ID_10048628","R2","GPID_00082","0T0VC(Baraca)","MMS Batch 4",12.56,-0.0653972029939145,-0.0884398689440245,-0.0391418579668988,-0.00949458596925379,-0.0240674866960099,0.0641895607406776,-0.0324127659831858,-0.0595548114654608,-0.0136579309549331,-0.00436417412608951,683,300434,100207
"ID_10048629","ID_10048629","R2","GPID_00155","Bulldog/1-4EP3-5-1_1","MMS Batch 4",12.33,0.0378997319935217,-0.0569045652686499,0.103327238780624,0.0917247604856799,0.010950986539977,-0.00729485549386042,-0.00203215923288616,0.00334900155460062,0.133111552046771,-0.018388133009776,594,296122,94699
"ID_10048630","ID_10048630","R2","GPID_00225","81360","MMS Batch 4",12.85,-0.0729484397535491,0.0352337368634144,-0.00372200878713925,0.0064243948368249,0.00195412881641024,0.0218630475994963,-0.00530976060365117,0.112227351997871,0.0223378609224072,-0.0415818848079476,87,293620,94390
"ID_10048631","ID_10048631","R2","GPID_00212","Fab7371","MMS Batch 4",13.08,-0.0443716482735866,0.0434223649233411,0.0399613289872132,0.00450479483146757,-0.0084201425509509,0.0292776839436367,-0.0357137704233374,0.104772597866034,0.00268012692119545,-0.0830876235258176,17620,229339,141815
"ID_10048632","ID_10048632","R2","GPID_00089","BARACA","MMS Batch 4",13,-0.0859032315767782,-0.0299361910489164,-0.032315960998171,-0.0493950023098801,0.218047558947465,-0.0191909877817967,0.156038241991427,0.119029470393592,0.0281264153971331,0.0868232240660996,822,256945,117947
"ID_10048633","ID_10048633","R2","GPID_00132","Samira","MMS Batch 4",11.7,-0.0690132272903439,-0.0552776808406656,-0.0408083604586174,0.00319465374675556,-0.0463323052274526,-0.118453396649331,-0.10115533566753,0.0563037163976806,0.00952586173066473,0.110812516336412,202,268038,125782
"ID_10048634","ID_10048634","R2","GPID_00175","I2_47304","MMS Batch 4",12.7,-0.0674184772450517,-0.0725956882376647,-0.0438412016407644,0.00614491599708644,-0.139139098149685,-0.0529280731923424,0.0306030393505058,-0.0011329854808835,-0.00799611926953357,0.0830194668522015,240,327075,62315
"ID_10048635","ID_10048635","R2","GPID_00148","Aurora/1","MMS Batch 4",12.8,0.0722093911663526,-0.00261670112822409,0.0393721191013785,-0.112832365313601,-0.0103243064401133,0.030149912047047,-0.0237147512134017,-0.00141651914897931,-0.0531123643117778,0.028600137296451,4313,284062,80516
"ID_10048636","ID_10048636","R2","GPID_00237","RIL35L","MMS Batch 4",13.03,0.0300235721506678,-0.0297929154495157,-0.120764926538715,0.0133775544398827,0.0246586465993733,-0.354031513633431,-0.184177971837315,-0.022852019733854,-0.00799454318480799,-0.0224150084148402,297,251423,138873
"ID_10048637","ID_10048637","R2","GPID_00184","L79/79/1EP4-1_1-3-2-2","MMS Batch 4",12.11,0.0278219457102213,-0.0601875025162966,0.125115042199606,0.163301234226548,0.0410738356712103,-0.0259102357021924,0.0227511217478203,-0.00656039595030579,-0.189666717914886,0.0185954024905692,198,286168,100992
"ID_10048638","ID_10048638","R2","GPID_00013","DVF2372|Hiverna","MMS Batch 4",12.3,0.0421026888599698,-0.0725236581189795,0.142348788808875,0.157908549540149,0.0408230223344856,-0.0282524680349421,0.02390746326434,-0.00133193395782771,-0.132720302246016,0.0109301710035549,101,340317,52519
"ID_10048639","ID_10048639","R2","GPID_00100","PALACIO","MMS Batch 4",12.04,-0.0750849164729885,-0.0851477780456248,-0.0448403018784702,-0.00659432896021495,-0.0262230498062693,0.0608100420702899,-0.0504797869723855,-0.0749986812396688,-0.0023726522614771,-0.0025626179525898,723,309609,54322
