"","Plant","Ref","Line1","Line2","Batch","Biomass","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","alpG","alpD","alpS"
"ID_10048663","ID_10048663","R2","GPID_00207","Aurora2","MMS Batch 4",12.38,0.0724966768753193,-0.00333760917055666,0.0388672549254485,-0.111676103887061,-0.00975545374040872,0.030173740854424,-0.0255520100285947,-0.00177653160643053,-0.053161463790856,0.02987466016916,1.92443375210398,3.16307194914979,2.20036065018025
"ID_10048664","ID_10048664","R2","GPID_00160","FAB144","MMS Batch 4",12.28,-0.0157050471596602,0.0213796339815931,0.0197442299559654,-0.0317959691180431,-0.253388939687578,-0.121207708440109,0.356609229575689,-0.0178229046623099,0.00435124320416754,-0.0909892472713046,1.95412377145734,2.32637720136311,2.22377425569924
"ID_10049060","ID_10049060","R2","GPID_00024","DVF3340|IG115118","MMS Batch 5",11.37,-0.0712680945130008,0.198338734441017,0.055770469790316,0.011758034389566,0.0182264054938464,-0.00125879862339194,-0.0344559438811824,-0.11908915561128,0.0136092599117172,0.0233786823657422,2.41304853258328,2.84812200199036,2.40491247251021
"ID_10049061","ID_10049061","R2","GPID_00113","Condor","MMS Batch 5",12.18,0.105268989730899,0.0269093915652452,-0.0644623342774173,-0.0201992468093108,-0.00578383654401124,0.0403453220240209,-0.0109794220518988,0.00771220289665534,-0.00129892680626051,0.020781178615513,1.48562569381458,3.17423893488943,2.41042721235306
"ID_10049062","ID_10049062","R2","GPID_00173","Hiverna/1-1-2EP3-2","MMS Batch 5",12.05,0.0348133291542363,-0.0578566184915763,0.119289032182032,0.122238457440677,0.0321098267341713,-0.0207505569717426,0.0262613025508584,-0.00157834295025072,-0.0865629600662774,-0.00731472722944048,2.32361844694564,2.579585012116,1.33189488379302
"ID_10049063","ID_10049063","R2","GPID_00168","Giza402Gš","MMS Batch 5",12.69,-0.0507484292667803,-0.0253828108162984,0.0520815572124144,0.0310333168134593,0.122280743212437,-0.0104252250909345,0.0786583012554309,0.133638064013206,-0.00756302882021467,0.0350417605182335,2.62177150039698,2.59769141690274,2.26225789070047
"ID_10049064","ID_10049064","R2","GPID_00105","1000","MMS Batch 5",12.72,-0.0751323379717476,-0.0967909930006056,-0.054255399735205,0.00245045622087295,-0.0572848606115493,0.075238283844894,-0.062119266315669,-0.0618750331706449,-0.00894191964436936,-0.0418292456892085,2.487952010053,3.27186737670373,2.62820935653183
"ID_10049065","ID_10049065","R2","GPID_00111","BORJANA","MMS Batch 5",12.81,-0.0777080471839891,-0.0694960687995203,-0.0687975414106546,-0.0307570912756683,0.114313701386642,-0.200963084454103,-0.0200741929263741,0.0503229781310982,0.0226307245986456,0.193391181769864,1.66330566613218,3.19141086641137,2.38416400027144
"ID_10049066","ID_10049066","R2","GPID_00074","1114","MMS Batch 5",12.14,-0.0796600642395816,-0.0188017433483079,-0.0106908132134769,0.0107522584025744,-0.033441490791795,0.0179669006828779,-0.0245606631276774,0.0343021152024363,0.0103911058651879,-0.0194998744601343,1.93168735108647,2.63976698854693,1.77045733480873
"ID_10049067","ID_10049067","R2","GPID_00149","Banner/1EP1-1_1-4-1-1","MMS Batch 5",12.14,0.0380585513814604,-0.0675729815519141,0.144035118443964,0.1760747881606,0.0380813353905957,-0.0387156412144236,0.0154604617125665,-0.0170959107528403,-0.108008540721533,0.0144047245841439,1.66571215450109,3.06954783062563,2.00732300042265
"ID_10049068","ID_10049068","R2","GPID_00097","XBJ90.03-16-1-1-1 (NAVIO)","MMS Batch 5",13.16,-0.0824824273295817,-0.00858360550591004,-0.0217243550900644,-0.0356799179768575,0.171079715656763,-0.00329561395335508,0.116338243297293,0.144120979805949,0.0157098630469315,0.0668035164538797,2.50489235880229,2.81750816134573,1.95549957027258
"ID_10049069","ID_10049069","R2","GPID_00040","DVF1327|ILB551","MMS Batch 5",12.37,-0.0803402613174923,-0.00711088328140178,-0.0118638181813665,-0.00270674494451407,0.0204090727961677,0.0259692732275443,0.0224508708091909,0.114264348913529,0.00592819497423623,-0.0217596214988078,2.28702114877786,2.43014779944998,1.83129007778724
"ID_10049070","ID_10049070","R2","GPID_00185","L863/1","MMS Batch 5",12.07,0.0754931889717802,0.00194538063219895,0.0198612459689807,-0.0916600817170913,-0.0180590289103716,0.0416113400623608,0.00584566200242606,0.0195812600016428,-0.0603092024254216,0.0591471224995356,2.58137438632561,2.82584650360949,1.93232015711069
"ID_10049071","ID_10049071","R2","GPID_00030","DVF3354|IG124115","MMS Batch 5",12.87,-0.0189635411074246,-0.037113688171859,0.0157474618619465,-0.018982516488963,-0.0473700771589167,0.0138269490022745,-0.0236979657657526,0.0309486955943552,0.0193619234152958,-0.00953754464328717,0.133251271137935,2.8990493047152,1.43106101219115
"ID_10049072","ID_10049072","R2","GPID_00037","DVF3376|IG14201","MMS Batch 5",12.77,-0.0746528471189476,-0.0185683037106752,-0.0125914132201309,0.00837287338455995,-0.00820520925894659,0.0248503951803811,-0.022160828779452,0.0440989725512074,0.00333581610342994,-0.0135214029835265,1.40659738163672,3.26954080112333,2.12362397162324
"ID_10049073","ID_10049073","R2","GPID_00179","IG11903","MMS Batch 5",11.68,-0.0861420894296135,0.0585325495111527,0.00500910192503537,0.000629472456071083,0.0101845160335257,0.0396771443068085,-0.0255701777626623,0.247029219907345,-0.0204130154056825,-0.102617086839691,2.69418268827879,2.59569520458389,2.11728761211581
"ID_10049074","ID_10049074","R2","GPID_00208","Diana07","MMS Batch 5",13.15,0.0632705749945338,-0.000879140354581448,0.0585725663524209,-0.0827808538218727,-0.011995982829186,0.0155624300104184,-0.0103421008700345,0.00180923396752297,0.00286517821707431,0.0344115828939086,2.4725930075044,3.19514482799871,2.22349803827533
"ID_10049075","ID_10049075","R2","GPID_00240","MESSAY","MMS Batch 5",12.41,-0.0860940935042265,0.0106112257666958,-0.0153331529743632,0.00659702080651926,-0.0213577975802492,0.0221832641496291,-0.0559879609207655,0.20397550817915,-0.0117116682257527,-0.0773322612825928,2.41760102389853,3.14240556027675,1.83634965711052
"ID_10049076","ID_10049076","R2","GPID_00036","DVF3374|IG13943","MMS Batch 5",11.31,-0.0860363284173572,0.0560791811229503,0.0104728906998106,1.07778922332302e-05,0.0289360389653301,0.0167717804250446,0.00138268340094704,0.105007506253844,-0.00599164903117069,-0.0193548562584524,2.67191441528196,2.85770834842919,2.1310682663857
"ID_10049077","ID_10049077","R2","GPID_00156","Condor/3(Kaf2)","MMS Batch 5",12.29,0.0387035003236467,-0.0634623289219141,0.126334191279139,0.144466776803264,0.0334528389658094,-0.0211959179149959,0.0257941319342953,0.000163979764561339,-0.0997236297681889,0.0119753421060881,2.73264777030476,3.13217268683032,2.32933162075201
"ID_10049078","ID_10049078","R2","GPID_00186","L977/88/S1wnEP5-1_1-1sn!!!-1","MMS Batch 5",12.19,0.0395127306808771,-0.0572238815449251,0.122694943815862,0.196820123881386,0.0425640715621245,-0.0373401987947845,0.0293855503618333,-0.0134194796806646,-0.0921801880607827,0.0203857906093425,1.20980721076744,2.34195229531705,1.52922115939792
"ID_10049079","ID_10049079","R2","GPID_00086","ALDABA","MMS Batch 5",13.77,-0.0735857310424017,-0.0724056308130751,-0.0382425753566034,-0.0583619252566345,0.172120415014808,0.0445546733198849,0.133325765692279,-0.136233105085044,-0.00560683901726452,0.00378187444326963,0.886167651356799,2.58170803900489,2.16293774071934
"ID_10049080","ID_10049080","R2","GPID_00196","St8419/2","MMS Batch 5",12.75,0.0770068337404661,0.00441375815986299,-0.00165077603348884,-0.0769938468222792,-0.0219230144405238,0.0448364822804083,0.00412830982132282,0.0231436432108676,-0.0413615829194288,0.062255267711025,2.71967155336584,3.02165529352175,2.20407479033301
"ID_10049081","ID_10049081","R2","GPID_00176","I5_FAB106","MMS Batch 5",13.05,0.0224697817743615,-0.0366697310333626,0.0277610786568559,-0.0516098686545831,-0.043974154147161,0.0116098232258031,-0.00507575663537062,0.0205012035292485,0.0138135542898511,0.00306070809021395,2.64696832093651,2.9504653385487,2.39856633665311
"ID_10049082","ID_10049082","R2","GPID_00103","ILB 6584","MMS Batch 5",13.45,-0.0781088923383323,-0.0956865517650086,-0.0514965554681854,0.0130515049330285,-0.059484803999158,0.0877909383153494,-0.0739680601581159,-0.0495860625976907,-0.0146803413854962,-0.0744486604426466,2.59465447748407,3.06253492107567,2.0027986617673
"ID_10049083","ID_10049083","R2","GPID_00130","Rana","MMS Batch 5",12.16,0.104032002092941,0.0339257779976966,-0.112342865314276,0.0165616472681426,0.0183767405049501,-0.0397877673475731,-0.0142927560142743,-0.0118930958979108,-0.0305550034688534,-0.142446376965595,2.6133972199107,2.86815816325257,2.36355616145543
"ID_10049084","ID_10049084","R2","GPID_00063","287","MMS Batch 5",12.93,-0.0804678790120934,-0.0871984195398135,-0.0242498391869822,-0.000709601287794705,-0.0473219131530109,0.0393000915740455,-0.0422408835636572,0.00442647153809451,-0.00170776480781933,-0.0197831485986872,2.72714829794707,2.86421688971594,2.03698042210511
"ID_10049085","ID_10049085","R2","GPID_00080","0T0VC (Alameda)","MMS Batch 5",12.91,-0.050005985195514,-0.0484271282595461,-0.0291914817757182,-0.0614187814475399,0.182677479964195,-0.0633561737969571,0.0883628117874384,-0.0416968728605775,-0.00253349471453152,-0.0755044249617071,2.2556362706767,3.33274717458087,2.75314067937681
"ID_10049086","ID_10049086","R2","GPID_00143","47301","MMS Batch 5",12.51,0.0278978095253774,-0.0589648093502214,0.124322106850938,0.163829797800904,0.0413959990383815,-0.0255013262460934,0.0224734390758869,-0.00690521597531845,-0.189754246384685,0.0191466289452183,2.60033507201148,2.75927857942748,1.83080859826168
"ID_10049087","ID_10049087","R2","GPID_00239","Kassa(Helsinki)","MMS Batch 5",12.52,-0.085812751192674,0.0323055849237113,-0.0066122602218854,0.0032031222385355,0.00372390697483442,0.0482766686430495,-0.0374784908602889,0.224804440843729,-0.0192579421475598,-0.099571858586426,1.49718667541365,3.04504944211098,2.1530582873197
"ID_10049088","ID_10049088","R2","GPID_00016","DVF2516|29H.1.15.B.(1.12)1MC1.3","MMS Batch 5",12.1,0.0154136999354594,-0.0627007549520607,0.108278228072391,0.0899930207006544,0.0144558991714684,-0.00313311297009443,-0.0120724080885825,0.00381071741919431,-0.0355460993215836,-0.0312919888827723,2.20781302983321,3.11551417428985,2.63339535518066
"ID_10049089","ID_10049089","R2","GPID_00215","GelberMelaninfleck","MMS Batch 5",12.78,0.086625311225189,0.0320831711775914,-0.109345869424734,0.0628101635090521,-0.00784565906654196,0.0602348422077192,0.0367605279261784,0.0215412893404314,0.000946252906514773,0.0561565967235038,2.68083539239063,2.67709791145812,2.20569668252307
"ID_10049090","ID_10049090","R2","GPID_00199","V2544","MMS Batch 5",12.56,-0.0581240372032763,-0.0650233951415584,-0.0300210871608711,0.00974464641450657,-0.0785577677140871,0.0113476998250291,-0.0169911175382066,-0.000397772394489824,0.00342441823390208,0.031346190406507,2.68297024200326,2.85897537056683,2.79523577099611
"ID_10049091","ID_10049091","R2","GPID_00112","Alfred","MMS Batch 5",12.57,0.103596692142747,0.0446274026910711,-0.13088118219728,0.0662885223244068,0.00692934564714769,0.031202543233857,0.00488663313932436,0.00810042111284481,0.0327136158616197,0.0257954107798114,1.13844023434251,3.01556265022652,2.38883181172787
"ID_10049092","ID_10049092","R2","GPID_00118","Macho","MMS Batch 5",12.38,0.0868067659850921,0.0316028007590217,-0.133261905201474,0.0795962031217173,-0.00617194438523728,0.0625162063904204,0.0313921717352845,0.0238334115480674,-0.04932289298068,0.0380826924075078,2.68848656982404,2.97404443876744,2.68970521232181
"ID_10049093","ID_10049093","R2","GPID_00099","PEGOLETE","MMS Batch 5",12.97,-0.0784884954400956,-0.113977498495617,-0.0608457794102833,-0.018766312264399,0.029197244066409,0.0825720487688681,0.00969840137384181,-0.162973870295604,-0.0110448824297096,-0.00483815253791002,1.81626673644339,3.04772505673328,2.42487615372653
"ID_10049094","ID_10049094","R2","GPID_00058","Trumpet","MMS Batch 5",12.7,0.103360948026499,0.0451979266222607,-0.143578406331811,0.0742711362811565,0.0103087719073243,0.0211106868254016,0.0155179795999348,0.00671083906446831,-0.0227799079059611,-0.0265298326539581,2.43994681400682,3.2235536188449,2.51333437423816
"ID_10049095","ID_10049095","R2","GPID_00042","DVF1736","MMS Batch 5",12.49,-0.0746188246767055,0.0595987068564576,0.0198948147804628,0.00684670747087203,-0.0249222528744081,0.0221070666155433,-0.0149539187976071,0.0315639833928356,0.0115958338589381,-0.0145034921816765,2.46929995342182,3.14337029834652,2.37012054779319
"ID_10049096","ID_10049096","R2","GPID_00098","XBJ90.04-6-2-1-1 (QUIJOTE)","MMS Batch 5",13.02,-0.0729445856373979,-0.0332082709143564,-0.0209784998715606,-0.0360710020383288,0.13069128901194,-0.0113688095400353,0.0854097671158031,0.0937579112825052,0.0237652212365033,0.048983019299252,2.69629247979821,2.65770078072494,2.51109421222017
"ID_10049097","ID_10049097","R2","GPID_00124","NPZ17.7303","MMS Batch 5",12.63,0.0887967355476796,0.013953809044635,-0.0566983573239679,0.0121760655877889,-0.0106852493091428,0.0464984256284292,0.023553855203003,0.0129008996931258,0.0746151390029813,0.0155849002509629,2.54630637312217,2.46005277001899,1.6622341885231
"ID_10049098","ID_10049098","R2","GPID_00161","FAB237","MMS Batch 5",12.23,-0.00463289458507951,-0.0290547382271774,0.0259653360726416,-0.0328822245328069,-0.0362367648728016,0.0387612981303484,-0.0118325542563901,0.0283039043272518,0.00539703510817379,0.00183217632846575,0.427687396924912,2.95966986589591,2.31333403330906
"ID_10049099","ID_10049099","R2","GPID_00162","FAB237rot","MMS Batch 5",11.62,0.0631616651861863,-0.0163173529898099,0.0491395647460298,-0.081020653054207,-0.00950769081756091,0.00857302493361537,-0.0197415631346001,-0.0069951350935278,0.0522675154704323,0.020527652108553,2.55320522441044,2.67260094971172,2.54298888106306
"ID_10049100","ID_10049100","R2","GPID_00190","Minica","MMS Batch 5",12.85,0.0795127957117423,0.0217616640040513,-0.105535088044515,0.115702172794672,0.000651326001206722,0.0208555206019893,0.0108466058747252,0.00199636022358245,0.270716755254899,-0.0103341767834278,2.35371609890664,2.95331018899232,2.3422119488445
"ID_10049101","ID_10049101","R2","GPID_00198","Uran/1","MMS Batch 5",12.43,0.0635834406565962,-0.0195412211614103,0.0568189968765463,-0.0734819394220446,-0.0112892616592854,0.00948081503170205,0.000362578046005063,0.00538325995704986,0.0146471759393274,0.0156133544894334,0.138990375553221,2.7828946585655,2.30301405587922
"ID_10049102","ID_10049102","R2","GPID_00116","Kristall","MMS Batch 5",12.34,0.107923221887726,0.00429830398923213,0.00715735417565087,-0.0956921431260198,-0.012197182717301,0.039152411542267,-0.023257547211838,0.00819626826073082,-0.0159836285649585,0.0210281654149468,2.70442469295867,3.06153692949408,1.82474808194848
"ID_10049103","ID_10049103","R2","GPID_00094","HISTAL","MMS Batch 5",13.15,-0.07465140550366,-0.0900511850439612,-0.0505148202828321,0.0099736806306145,-0.0621262426985758,0.0885518458626222,-0.0672951556315916,-0.0413312100517855,-0.0109601855383874,-0.0693455899113503,0.951322089047945,3.01747937980957,2.00795903266652
"ID_10049104","ID_10049104","R2","GPID_00010","DVF2129|MELANGECOTED'OR","MMS Batch 5",11.31,0.0293494122004841,-0.0553489751632998,0.113841879949076,0.0664955869586314,0.0153315622285455,0.00396296288924182,-0.00958866541902745,0.00536204229641352,-0.025358568025955,-0.0131658859280241,2.26588527232968,2.25127582657384,2.02297842450885
"ID_10049105","ID_10049105","R2","GPID_00174","I2_47303","MMS Batch 5",11.37,-0.0658661737778134,-0.0778433826180509,-0.0449834943088089,0.00497627276866628,-0.14662647776589,-0.0674752471679156,0.0301243986977539,-0.0057642833573239,-0.00338570107618773,0.0925883417476839,2.49100241903525,1.98201001192204,0.773492837308196
"ID_10049106","ID_10049106","R2","GPID_00164","Fab302","MMS Batch 5",12.73,-0.0760982395001293,0.0215674729302729,0.0015913562792859,-0.00285661336049243,-0.164443136686895,-0.0760092258935844,0.137692896640775,-0.00471567229355942,-0.00145749032816011,0.0080782216655584,0.373138478671024,2.77740188704022,1.46700980205118
"ID_10049107","ID_10049107","R2","GPID_00139","Samba","MMS Batch 5",11.72,0.0886714666183467,0.0588266194585692,-0.161344748207288,0.0951151895064049,0.00219840926650955,0.0707834493707356,0.0433777212439455,0.0239455748999631,-0.151248745017248,0.0670792828639853,0.869090835008785,2.89464412609228,2.61287789125399
"ID_10049108","ID_10049108","R2","GPID_00091","CANA","MMS Batch 5",12.83,-0.0776837775557599,-0.06246487576847,-0.0375608827838076,-0.0543035823667526,0.201058634855704,0.00422086381333756,0.153399169621012,0.00101557557559054,0.0155195388946765,0.055095094300999,0.666624978644392,2.36086339180356,2.70063071117102
"ID_10049109","ID_10049109","R2","GPID_00108","JOYA","MMS Batch 5",12.68,-0.0696663663729519,-0.0327395408350661,-0.0259799001304796,-0.0627514788634482,0.222935218185719,-0.0257909529125598,0.160208539071533,0.108703483518891,0.0313626155554962,0.108329606267785,1.78915574729147,2.82832486340394,2.68191873194159
"ID_10049110","ID_10049110","R2","GPID_00151","Basispop.-524","MMS Batch 5",11.76,0.0848902272090259,-0.00152263453789159,0.032991931002376,-0.0939712912576199,-0.0137162866218635,0.0177162495395561,-0.0211079285009351,0.00633963996916414,-0.0341940051279065,0.0188703911689999,0.527205042464824,2.62854683460557,1.84248165972396
"ID_10049111","ID_10049111","R2","GPID_00122","NPZ16.7650","MMS Batch 5",12.18,0.101160315247427,0.0258975424059228,-0.0862093488086112,0.0121589163942416,-0.0115849411504474,0.0568017792007402,0.0149388840724502,0.02168386904453,0.0118024661505444,0.0122769911433505,1.54113254214238,2.82076124986593,2.50186375665134
"ID_10049112","ID_10049112","R2","GPID_00235","NV866-1","MMS Batch 5",12.54,0.0527363939826,-0.0308479498354256,0.00131150260366147,-0.0695438456003939,0.0725792353802354,-0.147231645308179,-0.0186785564802728,-0.0753139816399749,0.00958621310726192,-0.265735632882596,2.50424328012312,3.39191520706012,2.17868216942623
"ID_10049113","ID_10049113","R2","GPID_00021","DVF288|POP39LARNAUD","MMS Batch 5",12.53,-0.0140890048288788,-0.00662650779046254,0.0674272388117964,0.0385093496607754,-0.0181489676401158,0.025596301828062,-0.0327025130629289,-0.0272996678648774,-0.0121996319208869,-0.0250552407386781,1.34521254704185,3.00274242198093,1.80971947595438
"ID_10049114","ID_10049114","R2","GPID_00172","HBNr50580","MMS Batch 5",12.56,0.0575635631816531,-0.0128350794255519,0.0647397816569904,-0.105011373710292,-0.00966088348498249,0.00332817511083163,-0.0120844820664844,0.035907910287303,0.0323284025838154,0.0650229908808323,1.65525578745126,3.01644335184989,2.15009572443182
"ID_10049115","ID_10049115","R2","GPID_00085","ALBOLAFIA","MMS Batch 5",12.79,-0.0700350644762486,-0.0814366517762722,-0.0376857788965541,0.000847036838893,-0.0405093023665304,0.0476056818394209,-0.0414919092739762,-0.0323305160523806,-0.00946521231215888,-0.0116858501941214,1.79962118637058,3.28653193132263,2.46998068393232
"ID_10049116","ID_10049116","R2","GPID_00081","0T0VC(Baraca)","MMS Batch 5",12.28,-0.0231945885845766,-0.0344181947027714,-0.0380905798148473,-0.0793691235709736,0.215739718463542,-0.15058721152647,0.0944774851834094,0.067460887708208,0.0366476430405922,-0.125315640467573,2.65027831764573,2.36278305972941,2.352127032323
"ID_10049117","ID_10049117","R2","GPID_00234","NV739-1","MMS Batch 5",12.3,-0.00207278406525967,-0.0678417711582482,0.0761169400716597,0.0617627114537916,-0.00247548831157598,0.0180883575602786,-0.0125132592445117,0.0052397682356628,-0.0170939739611154,-0.038019368921277,2.77685644787576,2.70231623698806,2.33187743108083
"ID_10049118","ID_10049118","R2","GPID_00218","N52","MMS Batch 5",12.27,0.0165243271929295,0.0685889940065702,0.0487237105416783,-0.0715026737554755,-0.00811514202535279,0.0238070048683814,-0.0193551255841618,0.0422910412242938,-0.0510144786606241,-0.0148277394464433,2.81604110937405,1.84775413879181,1.30792305644183
"ID_10049119","ID_10049119","R2","GPID_00201","ViciapaucijugaVF635","MMS Batch 5",12.15,-0.0919698860369486,0.109571549165687,0.0184387722906781,0.0130474571917628,-0.00570337754966119,0.0196035194543414,-0.044342545842086,-0.09348722183457,0.00393142328383795,0.00324319718297355,1.79783399779312,3.05915999518228,1.8055457408357
"ID_10049120","ID_10049120","R2","GPID_00134","Troy","MMS Batch 5",13.15,0.0703305105606832,-0.00138104866872507,-0.028724612476689,-0.0852651573380917,0.00347471480657754,-0.0152565991023788,-0.0386555485695691,-0.0145065797043231,-0.0727972083250338,-0.196287304480419,2.47894056140274,3.09382187305324,1.87641404071472
"ID_10049121","ID_10049121","R2","GPID_00188","MarisBead(cv)","MMS Batch 5",11.89,0.0564518377463086,0.00872970435156217,0.0489734694803756,-0.0791085225015503,-0.00514373361849524,0.0170371793819084,-0.00510415078639911,-0.00437030235516922,0.0899234813792906,0.0216792697860966,2.59443959237405,2.29195193465596,1.7088672596049
"ID_10049122","ID_10049122","R2","GPID_00102","VIKINGA","MMS Batch 5",12.03,-0.0417496039028005,-0.0951777731706322,-0.0314697170302383,-0.0582324745154524,0.144060557679043,0.0491420771499417,0.125700385515966,-0.204753792730786,-0.0105768273174548,-0.0139450059069184,2.7200235141435,2.62652398973299,1.66779613225759
"ID_10049123","ID_10049123","R2","GPID_00119","Mallory","MMS Batch 5",12.4,0.0935418043139847,0.0502629800198768,-0.123114832820748,0.0634196754415847,-0.00271576100687409,0.0696135215107417,0.0285317676548695,0.0206373154593796,-0.0575662152690785,0.0274835872895214,2.61352406961732,2.42134537652649,1.66335715892596
"ID_10049124","ID_10049124","R2","GPID_00214","GCN07715cf3","MMS Batch 5",12.54,0.0726887483422173,-0.0177319368407902,0.0568350908886177,-0.0908872738645757,-0.0151899670687759,0.0127287588136307,-0.0155064692486872,0.00572727334582272,0.00854258032951453,0.0181663552322848,2.45603900141246,2.85313125175658,2.07848458504054
"ID_10049125","ID_10049125","R2","GPID_00121","NPZ16.7610","MMS Batch 5",12.18,0.0865545013123472,0.0097420586123414,-0.0632537630056342,-0.0128307863043082,0.0371034601871774,-0.0163032620133974,0.00597366826845136,-0.0375118757186398,0.0113164336442729,-0.115621574669492,2.65586992753783,2.79759866184017,2.05816806216841
"ID_10049126","ID_10049126","R2","GPID_00092","CARAMBA","MMS Batch 5",13.45,-0.0598836471940115,-0.0928646550486506,-0.0352797315834034,-0.053284485359309,0.152306699632934,0.0478786963391027,0.116908548875008,-0.179559938745025,-0.00458310626964035,0.0141232418814305,2.72914518616249,2.86221404465283,2.53395928093174
"ID_10049127","ID_10049127","R2","GPID_00169","GLB13=F4(EP6xNixe37_stabil)","MMS Batch 5",12.29,0.0756700065744995,-0.0110915970390804,0.0272856547976349,-0.0962906003398533,-0.0142986898572924,0.0389570779235727,-0.0155052537126111,0.00444943738902417,0.0088208731437062,0.0446106590708521,0.629845852794133,3.13646449907074,2.36352001162291
"ID_10049128","ID_10049128","R2","GPID_00204","124097","MMS Batch 5",13.16,-0.0175913986852295,-0.0285553082922726,0.0302634685373035,-0.0269623583532573,-0.0366983713617973,0.0264164909909688,-0.0144828517271002,0.0251885086361139,0.007112801657321,0.0271730272636547,2.67334714480116,2.56008265410602,1.85694766174152
"ID_10049130","ID_10049130","R2","GPID_00026","DVF3344|IG11693","MMS Batch 5",11.78,-0.0597237437910241,0.19321513150223,0.0631408916230817,0.00175623405238268,0.0219319298885166,-0.00499707635780467,-0.0277771200251202,-0.10915681183961,0.0029164346823723,0.0178011971226196,0.977598849241238,3.06962846996271,2.38149480527407
"ID_10049131","ID_10049131","R2","GPID_00126","NPZ17.7535","MMS Batch 5",11.71,0.05284591952359,-0.0356607764178037,0.0466122132953536,0.138465006589519,0.0129227065200215,0.00390994675609915,-0.00042624559055416,-0.00118812021068335,0.208290445939137,-0.00211409036255547,2.5363776947181,2.63811386219469,1.8685051975615
"ID_10049132","ID_10049132","R2","GPID_00194","Sel97-1","MMS Batch 5",12.16,-0.0549761945409304,-0.0695141345094114,-0.0555490489091194,0.00624439221923301,-0.0858280272561392,-0.184537121439435,-0.122146974711114,0.023177486263563,0.0178166305553874,0.263340992033797,2.7320251483278,2.86245625037698,1.80749650858342
"ID_10049133","ID_10049133","R2","GPID_00031","DVF3358|IG124333","MMS Batch 5",11.98,-0.0844612178718352,0.210114727448316,0.0516251865665541,0.0152608957567197,0.0179060203610547,-0.0110196732293364,-0.0223835262754714,-0.0964529616175723,0.00359286184229543,0.0182663557196576,1.26278621983934,2.81207590638661,1.74829752652872
"ID_10049134","ID_10049134","R2","GPID_00114","Espresso","MMS Batch 5",12.89,0.094505696449746,0.0523732289389158,-0.134195592555356,0.0704526580823598,-0.000621724911474317,0.0750017579481952,0.0473330332217854,0.0224430287023318,-0.146221652032076,0.0584593196521229,1.97059952555389,2.72680053119455,1.66311662204239
"ID_10049135","ID_10049135","R2","GPID_00221","Taifun","MMS Batch 5",12.1,0.0841436801611256,0.013833102361605,-0.060360832440161,-0.00390231366523158,-0.00823812685744835,0.0350381890327787,0.00512004946442148,0.0103446967325036,0.0570464834587177,-0.0113545281089587,2.606814828372,2.5658175158418,1.85941547373459
"ID_10049136","ID_10049136","R2","GPID_00107","VOLANTIN","MMS Batch 5",12.71,-0.0695148578086782,-0.105514084416187,-0.0444224524755762,-0.0316327596637935,0.0052796502655284,0.0854965275792363,-0.0146219704650408,-0.108721520627845,-0.0216042325326014,0.00608410924505012,2.29752674297639,2.8454347795638,2.45337376350681
"ID_10049137","ID_10049137","R2","GPID_00006","DVF177|BOBICKROD115","MMS Batch 5",12.21,0.0628677332455983,-0.024809835634001,0.0560630219783762,-0.081806739343235,-0.0198824095831685,0.0215181560119217,-0.0144568458542445,0.00793538912141087,0.0119733059387033,0.0178671882549852,0.0599664168864533,2.31280240025332,0.574124611602722
"ID_10049138","ID_10049138","R2","GPID_00027","DVF3349|IG11708","MMS Batch 5",11.38,-0.0806061013402719,0.0591922991700834,0.0137904131104401,0.0127135745788325,-0.018803704128028,0.0060427159787827,-0.00715834272640334,0.0148211027726576,0.00914453993987475,-0.0130325784389389,1.99238297652404,2.66314562489692,1.89672287971203
"ID_10049139","ID_10049139","R2","GPID_00163","FAB288","MMS Batch 5",12.35,0.0726107459864895,-0.0220683856119485,0.0556531470446069,-0.0874435724056138,0.0100055831162122,0.00565914022694205,0.00763832010010231,-0.0220922239107692,0.0307774226180471,0.00568151177868769,3.0167798395104,2.78345335842472,1.52035976457473
"ID_10049140","ID_10049140","R2","GPID_00123","NPZ17.7035","MMS Batch 5",11.64,0.0864342220382076,-0.00423251184081281,0.0366326438012041,-0.0571734318937194,-0.00526838233912387,0.0300149010357553,0.00139737192682155,-0.00112110893085767,0.0825504549101072,0.0540743000779297,1.03231952135855,1.16779639027004,1.71127884753567
"ID_10049141","ID_10049141","R2","GPID_00177","I6HBNr.49770","MMS Batch 5",12.72,-0.0655044850908343,-0.0984298087893666,-0.0558299409336574,0.0130596424707724,-0.0684326466568145,0.0896413582504092,-0.0947750533892925,-0.0849483904375521,-0.0253202539243118,-0.0769813164759729,2.02193832754013,2.63191684137401,2.39684856503047
"ID_10049142","ID_10049142","R2","GPID_00154","BPL261","MMS Batch 5",12.39,-0.0437890382247315,0.0361990241506464,0.0182564945776861,-0.0110232538446759,-0.0168146870553875,0.0341117658593427,-0.038652836797294,-0.0356538861714122,0.0213893126995082,0.0349578101285348,0.954451794102187,2.74600447735521,2.12615042862764
"ID_10049143","ID_10049143","R2","GPID_00238","Dosha(COLL155/00-3)","MMS Batch 5",11.79,-0.0839431178767236,-0.00304712277726555,-0.0155219106606465,0.0066166605968206,-0.0254267543929438,0.0375347466731304,-0.0436049242340703,0.18728720532626,-0.00945522545086932,-0.0783685618564807,2.38809822059106,3.22250860108724,2.27847518163851
